gene_0	gene_1	sources	unbiased
714	5806	2	0
714	63948	1	0
715	715	2	0
715	716	3	0
715	718	1	0
715	1457	2	0
715	2033	1	0
715	2885	1	0
715	5105	1	0
715	5806	1	0
716	716	2	0
716	717	1	0
716	718	1	0
716	720	1	0
716	5806	1	0
716	79001	1	0
717	718	2	0
717	720	1	0
717	721	2	0
717	727	2	0
717	5648	2	0
717	5685	2	0
717	10747	1	0
717	100293534	1	0
718	718	1	0
718	719	2	0
718	727	2	0
718	1369	2	0
718	1378	2	0
718	1380	3	0
718	1511	2	0
718	2271	1	0
718	2638	1	0
718	3075	3	0
718	3426	2	0
718	3507	1	0
718	3684	2	0
718	3687	2	0
718	3689	1	0
718	4035	2	0
718	4179	2	0
718	5069	2	0
718	5199	2	0
718	5648	2	0
718	5806	1	0
718	5885	1	0
718	7052	1	0
718	7316	1	0
718	7428	2	0
718	10562	2	0
718	10747	1	0
718	10877	2	0
718	10878	2	0
718	11326	4	0
718	27202	2	0
718	55723	1	0
718	81494	2	0
718	284217	2	0
719	720	2	0
719	6640	1	0
720	1378	2	0
720	1471	2	0
720	6880	2	0
720	10747	1	0
720	27202	2	0
721	722	2	0
721	1378	2	0
721	1915	2	0
721	4179	1	0
721	5648	2	0
722	2969	1	0
722	3929	1	0
722	4035	2	0
722	5627	2	0
722	6602	1	0
722	9815	1	0
722	53826	1	0
725	5627	2	0
725	7316	1	0
726	4292	2	0
726	7316	1	0
727	727	1	0
727	728	2	0
727	729	3	0
727	730	2	0
727	732	2	0
727	1361	2	0
727	1369	2	0
727	7316	1	0
727	90993	2	1
728	728	1	0
728	2771	2	0
728	2773	1	0
728	6223	2	0
728	7316	1	0
728	7454	2	0
728	27202	2	0
729	2147	1	0
729	2534	3	0
729	2885	3	0
729	4690	3	0
729	9733	1	0
729	10724	2	0
729	57592	1	0
730	1191	2	0
730	5340	2	0
731	732	2	0
731	733	3	0
731	735	2	0
731	966	2	0
732	733	1	0
732	1191	2	0
734	7316	1	0
735	966	2	0
735	1191	2	0
738	1026	1	0
738	2932	1	0
738	4292	2	0
738	6293	2	0
738	7316	1	0
738	11165	1	0
738	55275	2	0
738	91746	1	0
740	3396	1	0
740	5018	2	0
740	7316	1	0
740	8452	1	0
740	8454	1	0
740	9768	1	0
740	10987	1	0
740	55832	1	0
741	7316	1	0
744	2063	1	0
744	6258	2	1
744	7025	1	0
744	9319	6	1
744	10320	3	1
744	55697	2	1
744	285782	2	1
744	729533	2	1
745	7316	1	0
746	7316	1	0
752	2547	3	0
752	5216	2	0
752	5217	2	0
752	5879	2	0
752	5987	1	0
752	7316	1	0
752	8522	1	0
752	10363	2	1
752	55660	4	0
752	64210	1	0
752	79026	1	0
753	7316	1	0
754	754	1	0
754	5867	1	0
754	7316	1	0
754	9232	3	0
754	64581	2	1
754	388633	2	1
755	7316	1	0
755	64395	2	1
758	2063	1	0
758	7025	1	0
758	7083	1	0
758	27185	3	0
758	51361	1	0
759	5597	1	0
759	7024	2	1
759	51478	1	0
760	3329	2	0
760	4841	2	0
760	5111	3	0
760	6508	2	0
760	6521	2	0
760	6522	2	0
760	6548	2	0
760	7316	1	0
760	8451	1	0
760	8454	1	0
760	8655	2	0
760	8671	2	0
760	9498	2	0
760	55139	3	0
760	57540	3	0
760	65010	2	0
761	761	1	0
762	6508	2	0
762	6521	2	0
762	7001	1	0
762	8671	2	0
762	55011	1	0
763	7316	1	0
765	2217	2	0
765	3881	2	1
765	125115	2	1
765	388677	2	1
767	1406	2	1
767	3708	2	0
767	4034	3	0
767	6926	2	1
767	7316	1	0
767	9500	2	1
767	23062	2	1
767	51171	2	1
767	54908	2	1
767	84708	2	1
767	100316904	2	0
768	999	1	0
768	1495	1	0
768	1499	1	0
770	4193	1	0
770	7157	1	0
770	8737	2	0
771	771	1	0
771	1523	3	0
771	1616	1	0
771	3963	3	0
771	5597	1	0
771	7316	1	0
771	9905	3	0
771	51109	1	0
771	65005	3	0
771	79768	3	0
771	114034	3	0
771	653499	2	0
773	782	2	0
773	785	2	0
773	801	1	0
773	805	1	0
773	808	1	0
773	1173	1	0
773	1400	1	0
773	1460	2	0
773	1953	2	0
773	1954	2	0
773	2202	1	0
773	2782	2	0
773	2783	1	0
773	2896	2	0
773	3096	2	0
773	3339	1	0
773	3714	1	0
773	3912	2	0
773	3996	1	0
773	4035	1	0
773	4054	1	0
773	4145	1	0
773	4147	2	0
773	4714	1	0
773	4745	1	0
773	4753	1	0
773	4851	1	0
773	5125	1	0
773	5372	1	0
773	5494	2	0
773	5730	1	0
773	6160	1	0
773	6218	1	0
773	6293	1	0
773	6342	1	0
773	6426	1	0
773	6857	2	0
773	7102	1	0
773	7316	1	0
773	7385	2	0
773	7407	1	0
773	7450	1	0
773	8148	1	0
773	8425	2	0
773	8661	1	0
773	8848	1	0
773	8997	1	0
773	9256	1	0
773	9360	1	0
773	9478	3	0
773	9807	1	0
773	9894	1	0
773	10006	2	0
773	10252	1	0
773	10656	1	0
773	10765	1	0
773	10811	1	0
773	10919	1	0
773	10950	1	0
773	22827	2	0
773	22859	2	0
773	23072	1	0
773	23504	1	0
773	23559	1	0
773	25822	2	0
773	25870	1	0
773	30008	1	0
773	51232	1	0
773	51497	1	0
773	51538	1	0
773	54776	1	0
773	56252	2	0
773	57467	1	0
773	57626	1	0
773	58504	2	0
773	63905	1	0
773	64112	1	0
773	84530	1	0
773	114897	1	0
773	116448	1	0
773	347733	2	0
773	347902	2	0
773	353355	1	0
773	375056	1	0
773	375790	2	0
773	375791	1	0
773	389677	2	0
774	774	1	0
774	784	2	0
774	2775	2	0
774	2782	2	0
774	5494	2	0
774	5581	1	0
774	6002	2	0
774	6257	3	0
774	8573	1	0
774	10611	3	0
774	22999	2	0
774	93621	1	0
775	782	2	0
775	783	2	0
775	784	3	0
775	801	3	0
775	805	2	0
775	808	2	0
775	2782	2	0
775	5092	2	0
775	5494	2	0
775	5566	2	0
775	6262	2	0
775	6717	2	0
775	8454	1	0
775	9478	3	0
775	9759	2	0
775	10987	1	0
775	22999	2	0
775	55832	1	0
776	793	1	0
776	2263	1	0
776	6804	2	0
777	777	1	0
777	2783	1	0
777	3303	1	0
777	7316	1	0
777	114327	2	0
778	2534	3	0
778	57010	2	0
779	5520	1	0
779	6261	2	0
779	6717	2	0
779	9699	2	0
779	79849	2	1
779	80351	1	0
780	780	1	0
780	1277	1	0
780	1278	1	0
780	1280	2	0
780	1281	2	0
780	1290	2	0
780	1301	2	0
780	3667	3	0
780	4071	3	0
780	5335	2	0
780	5597	1	0
780	5781	3	0
780	5997	3	0
780	6464	2	0
780	7276	3	0
780	8440	4	0
780	9410	3	0
780	10818	1	0
780	11165	1	0
780	23557	3	0
780	79656	3	0
782	1822	3	0
782	2669	2	0
782	7316	1	0
782	8655	2	0
782	23327	1	0
782	28954	2	0
783	5566	2	0
783	28954	2	0
784	6857	3	0
785	4130	3	0
785	5764	3	0
785	6857	4	0
785	7216	3	0
785	10607	3	0
785	11335	1	0
785	28954	2	0
785	51003	3	0
786	9218	2	1
788	2099	1	0
788	7316	1	0
788	23028	1	0
788	57585	3	0
788	90861	3	0
790	790	1	0
790	836	2	0
790	1017	1	0
790	2099	1	0
790	3676	1	0
790	4214	1	0
790	4215	2	0
790	4790	1	0
790	4791	2	0
790	4794	1	0
790	4843	1	0
790	5499	2	0
790	5515	1	0
790	5521	1	0
790	5566	2	0
790	5594	2	0
790	5885	1	0
790	5970	1	0
790	5971	1	0
790	6203	1	0
790	6613	1	0
790	6885	1	0
790	7132	1	0
790	7133	1	0
790	7186	1	0
790	7316	1	0
790	7341	1	0
790	7532	1	0
790	7534	2	0
790	8452	1	0
790	8517	1	0
790	8717	1	0
790	8737	1	0
790	9020	1	0
790	10014	1	0
790	11035	1	0
790	23118	1	0
790	27095	1	0
790	27429	1	0
790	51547	1	0
793	3612	2	0
793	8517	3	0
793	9657	1	0
793	10048	3	0
793	55503	2	0
793	56302	2	0
794	3848	2	0
794	7277	2	0
794	7316	1	0
796	796	1	0
796	799	1	0
796	4898	2	0
796	10203	3	0
796	10266	2	0
796	10267	2	0
799	801	2	0
799	805	2	0
799	808	2	0
799	2316	2	0
799	4035	2	0
799	4153	2	0
799	7057	2	0
799	7253	2	0
799	10267	2	0
799	10268	2	0
799	11073	1	0
799	114928	2	0
799	100528062	1	0
800	801	2	0
800	805	2	0
800	808	2	0
800	983	2	0
800	1457	1	0
800	2885	2	0
800	6464	2	0
800	7013	1	0
800	7014	1	0
800	7316	1	0
800	9636	1	0
800	10513	1	0
800	25913	1	0
800	26277	1	0
801	801	1	0
801	805	1	0
801	808	1	0
801	814	1	0
801	815	3	0
801	816	1	0
801	817	2	0
801	818	3	0
801	867	1	0
801	890	2	0
801	894	1	0
801	898	2	0
801	988	1	0
801	1130	1	0
801	1147	1	0
801	1159	1	0
801	1212	2	0
801	1260	2	0
801	1264	2	0
801	1326	1	0
801	1394	2	0
801	1457	2	0
801	1459	2	0
801	1460	1	0
801	1612	2	0
801	1655	2	0
801	1657	1	0
801	1739	1	0
801	1741	2	0
801	1795	1	0
801	1813	2	0
801	1936	1	0
801	1956	3	0
801	2042	1	0
801	2099	2	0
801	2100	2	0
801	2104	2	0
801	2130	2	0
801	2241	2	0
801	2287	1	0
801	2288	1	0
801	2596	3	0
801	2688	1	0
801	2705	2	0
801	2730	1	0
801	2740	1	0
801	2868	2	0
801	2869	2	0
801	2886	3	0
801	2902	2	0
801	2908	2	0
801	2913	2	0
801	2914	2	0
801	2915	2	0
801	2917	2	0
801	2969	1	0
801	3014	2	0
801	3106	1	0
801	3107	1	0
801	3161	2	0
801	3308	1	0
801	3320	2	0
801	3358	1	0
801	3551	1	0
801	3643	2	0
801	3706	2	0
801	3707	2	0
801	3717	1	0
801	3756	2	0
801	3781	3	0
801	3782	1	0
801	3783	3	0
801	3785	2	0
801	3786	2	0
801	3845	3	0
801	3921	2	0
801	4008	1	0
801	4057	2	0
801	4077	1	0
801	4082	1	0
801	4087	1	0
801	4137	2	0
801	4155	2	0
801	4214	1	0
801	4215	2	0
801	4284	2	0
801	4604	1	0
801	4617	2	0
801	4618	2	0
801	4638	2	0
801	4646	2	0
801	4647	2	0
801	4650	2	0
801	4651	3	0
801	4654	2	0
801	4656	2	0
801	4703	1	0
801	4760	2	0
801	4790	1	0
801	4791	2	0
801	4792	1	0
801	4793	1	0
801	4794	1	0
801	4843	1	0
801	4846	2	0
801	4900	2	0
801	4904	1	0
801	4988	2	0
801	5052	1	0
801	5066	1	0
801	5116	2	0
801	5121	2	0
801	5136	2	0
801	5260	2	0
801	5289	2	0
801	5331	1	0
801	5333	2	0
801	5431	1	0
801	5470	3	0
801	5475	3	0
801	5521	1	0
801	5530	1	0
801	5534	1	0
801	5708	1	0
801	5718	1	0
801	5724	1	0
801	5745	1	0
801	5746	2	0
801	5786	2	0
801	5865	2	0
801	5887	1	0
801	5898	3	0
801	5899	3	0
801	5903	1	0
801	5962	1	0
801	5966	2	0
801	5970	2	0
801	5971	1	0
801	5997	2	0
801	5999	2	0
801	6001	2	0
801	6011	2	0
801	6014	2	0
801	6146	1	0
801	6192	1	0
801	6202	1	0
801	6208	1	0
801	6210	1	0
801	6236	2	0
801	6249	1	0
801	6261	2	0
801	6262	1	0
801	6285	1	0
801	6329	1	0
801	6331	2	0
801	6335	1	0
801	6344	2	0
801	6418	1	0
801	6430	1	0
801	6548	3	0
801	6622	2	0
801	6629	1	0
801	6640	2	0
801	6727	1	0
801	6801	2	0
801	6850	1	0
801	6857	2	0
801	6925	2	0
801	6927	1	0
801	6929	2	0
801	7024	1	0
801	7052	1	0
801	7064	2	0
801	7124	1	0
801	7132	1	0
801	7133	1	0
801	7136	2	0
801	7137	1	0
801	7178	1	0
801	7186	1	0
801	7189	1	0
801	7222	2	0
801	7249	2	0
801	7273	2	0
801	7316	1	0
801	7428	2	0
801	7433	2	0
801	7442	2	0
801	7518	1	0
801	7531	3	0
801	7534	2	0
801	8452	1	0
801	8454	1	0
801	8517	1	0
801	8536	3	0
801	8663	1	0
801	8717	1	0
801	8721	2	0
801	8767	1	0
801	8780	1	0
801	8826	2	0
801	8878	1	0
801	8924	1	0
801	9020	1	0
801	9098	1	0
801	9188	1	0
801	9212	1	0
801	9340	2	0
801	9472	1	0
801	9482	1	0
801	9495	2	0
801	9641	2	0
801	9657	2	0
801	9685	1	0
801	9738	3	0
801	9782	1	0
801	9841	1	0
801	9933	1	0
801	9994	1	0
801	10010	1	0
801	10075	1	0
801	10081	1	0
801	10133	1	0
801	10142	2	0
801	10274	1	0
801	10289	2	0
801	10454	1	0
801	10540	2	0
801	10645	2	0
801	10788	2	0
801	10933	1	0
801	10988	1	0
801	11035	1	0
801	11329	1	0
801	22978	1	0
801	23043	1	0
801	23077	1	0
801	23118	1	0
801	23224	1	0
801	23317	1	0
801	23451	1	0
801	23521	1	0
801	23523	1	0
801	23576	1	0
801	23643	1	0
801	23759	1	0
801	23770	3	0
801	25898	2	0
801	26268	1	0
801	27130	2	0
801	29110	1	0
801	29888	2	0
801	29927	1	0
801	29966	2	0
801	29970	1	0
801	50488	1	0
801	51103	1	0
801	51206	2	0
801	51377	1	0
801	51406	1	0
801	54014	1	0
801	54165	1	0
801	54769	1	0
801	54984	1	0
801	55052	2	0
801	55156	1	0
801	55503	2	0
801	55664	1	0
801	55719	1	0
801	56479	2	0
801	57620	1	0
801	58533	1	0
801	59272	2	0
801	59341	2	0
801	64770	1	0
801	65979	1	0
801	79008	1	0
801	79598	1	0
801	79811	1	0
801	80726	4	1
801	84033	2	0
801	84254	2	0
801	93377	1	0
801	114294	1	0
801	132320	1	0
801	139818	1	0
801	160140	2	1
801	401152	2	1
801	548593	1	0
801	548596	1	0
805	805	1	0
805	808	1	0
805	814	1	0
805	815	2	0
805	816	1	0
805	817	1	0
805	818	2	0
805	867	1	0
805	890	2	0
805	894	1	0
805	898	1	0
805	988	1	0
805	1130	1	0
805	1147	1	0
805	1159	1	0
805	1212	1	0
805	1260	1	0
805	1264	2	0
805	1326	1	0
805	1394	2	0
805	1457	1	0
805	1459	1	0
805	1460	1	0
805	1612	1	0
805	1655	1	0
805	1657	1	0
805	1739	2	0
805	1741	1	0
805	1795	1	0
805	1813	2	0
805	1936	2	0
805	1956	2	0
805	2014	1	0
805	2042	2	0
805	2099	2	0
805	2100	2	0
805	2104	1	0
805	2130	1	0
805	2241	1	0
805	2287	1	0
805	2288	1	0
805	2596	1	0
805	2688	1	0
805	2705	1	0
805	2730	1	0
805	2740	1	0
805	2868	2	0
805	2869	2	0
805	2886	1	0
805	2902	1	0
805	2908	2	0
805	2913	1	0
805	2914	1	0
805	2915	2	0
805	2917	2	0
805	2969	1	0
805	3014	2	0
805	3106	1	0
805	3107	1	0
805	3161	1	0
805	3308	1	0
805	3320	1	0
805	3358	1	0
805	3551	1	0
805	3643	2	0
805	3706	1	0
805	3707	1	0
805	3717	1	0
805	3756	2	0
805	3781	2	0
805	3782	1	0
805	3783	1	0
805	3785	2	0
805	3786	2	0
805	3845	1	0
805	3921	1	0
805	4008	1	0
805	4057	1	0
805	4077	1	0
805	4082	2	0
805	4087	2	0
805	4137	2	0
805	4155	1	0
805	4214	1	0
805	4215	2	0
805	4284	1	0
805	4604	1	0
805	4617	2	0
805	4618	2	0
805	4638	1	0
805	4646	3	0
805	4647	1	0
805	4650	2	0
805	4651	2	0
805	4654	2	0
805	4656	2	0
805	4703	1	0
805	4760	2	0
805	4790	1	0
805	4791	2	0
805	4792	1	0
805	4793	1	0
805	4794	1	0
805	4843	1	0
805	4846	1	0
805	4900	1	0
805	4904	1	0
805	4988	2	0
805	5052	1	0
805	5066	1	0
805	5116	2	0
805	5121	1	0
805	5136	1	0
805	5260	1	0
805	5289	1	0
805	5331	1	0
805	5333	1	0
805	5431	1	0
805	5470	2	0
805	5475	2	0
805	5521	1	0
805	5534	1	0
805	5708	1	0
805	5718	1	0
805	5724	1	0
805	5745	1	0
805	5746	2	0
805	5786	1	0
805	5865	2	0
805	5887	1	0
805	5898	2	0
805	5899	2	0
805	5903	1	0
805	5962	1	0
805	5966	2	0
805	5970	2	0
805	5971	1	0
805	5997	1	0
805	5999	1	0
805	6001	1	0
805	6011	1	0
805	6014	2	0
805	6146	1	0
805	6192	1	0
805	6202	1	0
805	6208	1	0
805	6210	1	0
805	6236	1	0
805	6249	1	0
805	6261	1	0
805	6262	1	0
805	6285	1	0
805	6329	1	0
805	6331	1	0
805	6335	1	0
805	6344	2	0
805	6418	1	0
805	6430	1	0
805	6548	2	0
805	6622	2	0
805	6629	1	0
805	6640	1	0
805	6727	1	0
805	6801	1	0
805	6850	1	0
805	6857	2	0
805	6885	1	0
805	6925	2	0
805	6927	1	0
805	6929	2	0
805	7024	2	0
805	7052	1	0
805	7064	2	0
805	7124	2	0
805	7132	1	0
805	7133	1	0
805	7136	1	0
805	7137	1	0
805	7178	1	0
805	7186	1	0
805	7189	1	0
805	7222	1	0
805	7249	1	0
805	7273	1	0
805	7316	1	0
805	7428	2	0
805	7433	2	0
805	7442	2	0
805	7518	1	0
805	7531	2	0
805	7534	2	0
805	7786	1	0
805	8452	1	0
805	8454	1	0
805	8517	1	0
805	8536	1	0
805	8663	1	0
805	8717	1	0
805	8721	2	0
805	8767	1	0
805	8780	1	0
805	8826	2	0
805	8878	1	0
805	8924	1	0
805	9020	1	0
805	9098	1	0
805	9188	1	0
805	9212	1	0
805	9340	2	0
805	9472	1	0
805	9482	1	0
805	9495	1	0
805	9641	2	0
805	9657	2	0
805	9685	1	0
805	9738	2	0
805	9782	1	0
805	9841	1	0
805	9929	1	0
805	9933	1	0
805	9994	1	0
805	10010	1	0
805	10075	1	0
805	10081	1	0
805	10133	1	0
805	10142	1	0
805	10274	1	0
805	10289	2	0
805	10454	1	0
805	10540	1	0
805	10645	2	0
805	10788	1	0
805	10868	1	0
805	10933	1	0
805	10988	1	0
805	11035	1	0
805	11329	1	0
805	22978	1	0
805	23043	1	0
805	23077	1	0
805	23118	1	0
805	23125	2	1
805	23224	1	0
805	23288	2	1
805	23317	1	0
805	23451	1	0
805	23521	1	0
805	23523	1	0
805	23576	1	0
805	23643	1	0
805	23759	1	0
805	23770	2	0
805	25898	2	0
805	26268	1	0
805	27130	1	0
805	29110	1	0
805	29888	1	0
805	29927	1	0
805	29966	1	0
805	29970	1	0
805	50488	1	0
805	51103	1	0
805	51206	2	0
805	51377	1	0
805	51406	1	0
805	54014	1	0
805	54165	1	0
805	54769	1	0
805	54984	1	0
805	55052	3	0
805	55156	1	0
805	55503	1	0
805	55664	1	0
805	55719	1	0
805	56479	2	0
805	57620	1	0
805	58533	1	0
805	59272	2	0
805	59341	1	0
805	64770	1	0
805	65979	1	0
805	79008	1	0
805	79598	1	0
805	79811	1	0
805	80726	5	1
805	81792	2	1
805	84033	2	0
805	84254	1	0
805	93377	1	0
805	114294	1	0
805	128239	2	1
805	132320	1	0
805	139818	1	0
805	160140	2	1
805	548593	1	0
805	548596	1	0
805	100505385	1	0
808	814	1	0
808	815	2	0
808	816	1	0
808	817	1	0
808	818	1	0
808	867	1	0
808	890	1	0
808	894	1	0
808	898	1	0
808	988	1	0
808	1147	1	0
808	1159	1	0
808	1212	1	0
808	1260	1	0
808	1264	1	0
808	1326	1	0
808	1394	2	0
808	1457	1	0
808	1459	1	0
808	1460	1	0
808	1612	1	0
808	1655	1	0
808	1657	1	0
808	1739	1	0
808	1741	1	0
808	1795	1	0
808	1813	1	0
808	1936	1	0
808	1956	2	0
808	2042	1	0
808	2099	2	0
808	2100	2	0
808	2104	1	0
808	2130	1	0
808	2241	1	0
808	2287	1	0
808	2288	1	0
808	2596	1	0
808	2688	1	0
808	2705	1	0
808	2730	1	0
808	2740	1	0
808	2868	1	0
808	2869	1	0
808	2886	1	0
808	2902	1	0
808	2908	1	0
808	2913	1	0
808	2914	1	0
808	2915	2	0
808	2917	2	0
808	2969	1	0
808	3014	1	0
808	3106	1	0
808	3107	1	0
808	3161	1	0
808	3308	1	0
808	3320	1	0
808	3358	1	0
808	3551	1	0
808	3643	2	0
808	3706	1	0
808	3707	1	0
808	3717	1	0
808	3756	1	0
808	3781	1	0
808	3782	1	0
808	3783	1	0
808	3785	2	0
808	3786	2	0
808	3845	1	0
808	3921	1	0
808	4008	1	0
808	4057	1	0
808	4077	1	0
808	4082	1	0
808	4087	1	0
808	4137	1	0
808	4155	1	0
808	4214	1	0
808	4215	2	0
808	4284	1	0
808	4604	1	0
808	4617	2	0
808	4618	2	0
808	4646	3	0
808	4647	1	0
808	4650	1	0
808	4651	3	0
808	4654	2	0
808	4656	2	0
808	4703	1	0
808	4760	2	0
808	4790	1	0
808	4791	2	0
808	4792	1	0
808	4793	1	0
808	4794	1	0
808	4843	1	0
808	4846	1	0
808	4900	1	0
808	4904	1	0
808	4988	1	0
808	5052	1	0
808	5066	1	0
808	5116	1	0
808	5121	1	0
808	5136	1	0
808	5260	1	0
808	5289	1	0
808	5331	2	0
808	5333	1	0
808	5431	1	0
808	5470	2	0
808	5475	2	0
808	5521	1	0
808	5534	1	0
808	5708	1	0
808	5718	1	0
808	5724	1	0
808	5745	1	0
808	5746	2	0
808	5786	1	0
808	5865	2	0
808	5887	1	0
808	5898	3	0
808	5899	3	0
808	5903	1	0
808	5962	1	0
808	5966	2	0
808	5970	1	0
808	5971	1	0
808	5997	1	0
808	5999	1	0
808	6001	1	0
808	6011	1	0
808	6014	1	0
808	6146	1	0
808	6192	1	0
808	6202	1	0
808	6208	1	0
808	6210	1	0
808	6236	1	0
808	6249	1	0
808	6261	1	0
808	6262	1	0
808	6285	1	0
808	6329	1	0
808	6331	1	0
808	6335	1	0
808	6344	2	0
808	6418	1	0
808	6430	1	0
808	6548	1	0
808	6622	1	0
808	6629	1	0
808	6640	1	0
808	6727	1	0
808	6801	1	0
808	6850	1	0
808	6857	1	0
808	6925	2	0
808	6927	1	0
808	6929	2	0
808	7024	1	0
808	7052	1	0
808	7064	2	0
808	7124	1	0
808	7132	1	0
808	7133	1	0
808	7136	1	0
808	7137	1	0
808	7178	1	0
808	7186	1	0
808	7189	1	0
808	7222	1	0
808	7249	1	0
808	7273	1	0
808	7316	1	0
808	7428	2	0
808	7433	2	0
808	7442	1	0
808	7518	1	0
808	7531	1	0
808	7534	2	0
808	8452	1	0
808	8454	1	0
808	8517	1	0
808	8536	1	0
808	8663	1	0
808	8717	1	0
808	8721	2	0
808	8767	1	0
808	8780	1	0
808	8826	1	0
808	8878	1	0
808	8924	1	0
808	9020	1	0
808	9098	1	0
808	9188	1	0
808	9212	1	0
808	9340	2	0
808	9472	1	0
808	9482	1	0
808	9495	1	0
808	9641	2	0
808	9657	1	0
808	9685	1	0
808	9738	3	0
808	9782	1	0
808	9841	1	0
808	9933	1	0
808	9994	1	0
808	10010	1	0
808	10075	1	0
808	10081	1	0
808	10133	1	0
808	10142	1	0
808	10274	1	0
808	10289	2	0
808	10454	1	0
808	10513	2	1
808	10540	1	0
808	10645	1	0
808	10788	1	0
808	10933	1	0
808	10988	1	0
808	11035	1	0
808	11329	1	0
808	22978	1	0
808	23043	1	0
808	23077	1	0
808	23118	1	0
808	23125	2	1
808	23224	1	0
808	23288	2	1
808	23317	1	0
808	23451	1	0
808	23521	1	0
808	23523	1	0
808	23576	1	0
808	23643	1	0
808	23759	1	0
808	23770	2	0
808	25898	2	0
808	26268	1	0
808	27130	1	0
808	29110	1	0
808	29888	1	0
808	29927	1	0
808	29966	1	0
808	29970	1	0
808	50488	2	0
808	51103	1	0
808	51206	2	0
808	51377	1	0
808	51406	1	0
808	54014	1	0
808	54165	1	0
808	54769	1	0
808	54984	1	0
808	55052	3	0
808	55156	1	0
808	55503	1	0
808	55664	1	0
808	55719	1	0
808	56479	2	0
808	57159	2	1
808	57620	1	0
808	58533	1	0
808	59272	2	0
808	59341	1	0
808	64581	2	1
808	64770	1	0
808	65979	1	0
808	79008	1	0
808	79598	1	0
808	79811	1	0
808	80726	4	1
808	84033	2	0
808	84254	1	0
808	93377	1	0
808	114294	1	0
808	132320	1	0
808	139818	1	0
808	160140	2	1
808	548593	1	0
808	548596	1	0
810	4651	4	0
810	5596	1	0
810	5885	1	0
810	7398	1	0
810	8553	1	0
810	9958	1	0
810	54386	1	0
810	79763	2	1
810	80726	5	1
810	84464	1	0
810	160140	2	1
811	811	1	0
811	821	1	0
811	912	2	0
811	958	1	0
811	1017	1	0
811	1386	1	0
811	1958	1	0
811	1999	1	0
811	2035	1	0
811	2153	2	0
811	2157	2	0
811	2200	1	0
811	2244	2	0
811	2869	1	0
811	2908	2	0
811	2923	3	0
811	3014	1	0
811	3105	2	0
811	3106	1	0
811	3107	2	0
811	3133	2	0
811	3134	1	0
811	3135	1	0
811	3674	1	0
811	3675	2	0
811	3678	1	0
811	3685	2	0
811	3725	1	0
811	3757	1	0
811	4023	2	0
811	4035	2	0
811	4153	2	0
811	4543	2	0
811	5062	1	0
811	5327	2	0
811	5354	2	0
811	5551	2	0
811	5597	1	0
811	6513	2	0
811	6532	2	0
811	6598	1	0
811	6613	1	0
811	6890	1	0
811	6891	1	0
811	6892	2	0
811	7018	2	0
811	7057	2	0
811	7080	3	0
811	7189	2	0
811	7253	2	0
811	7316	1	0
811	7450	2	0
811	7534	2	0
811	8578	1	0
811	8793	1	0
811	10289	2	0
811	51547	1	0
811	55791	1	0
811	64714	2	0
811	387082	2	0
813	1080	1	0
813	1457	1	0
813	7372	1	0
813	8727	1	0
813	11055	1	0
813	29979	2	1
814	1387	1	0
814	2597	2	0
814	3320	1	0
814	3326	1	0
814	4734	1	0
814	4842	2	0
814	4851	1	0
814	5970	2	0
814	7316	1	0
814	8611	1	0
814	9759	2	0
814	10645	2	0
814	29966	1	0
814	84254	2	0
815	815	2	0
815	816	1	0
815	817	2	0
815	1020	1	0
815	1051	2	0
815	1103	2	0
815	1385	1	0
815	1739	2	0
815	1741	1	0
815	1956	2	0
815	2063	2	0
815	2113	2	0
815	2670	2	0
815	2893	1	0
815	2902	2	0
815	2903	2	0
815	2904	2	0
815	3297	2	0
815	3320	1	0
815	3326	1	0
815	3706	2	0
815	3746	1	0
815	3875	2	0
815	4087	2	0
815	4137	2	0
815	4842	2	0
815	5071	1	0
815	5132	2	0
815	5705	1	0
815	6531	1	0
815	6722	2	0
815	7316	1	0
815	7529	1	0
815	8777	2	0
815	8831	2	0
815	8851	3	0
815	8941	2	0
815	9270	2	0
815	9647	2	0
815	22839	1	0
815	22999	2	0
815	23604	2	0
815	23770	1	0
815	25898	3	0
815	51510	1	0
815	57554	3	0
815	85461	2	0
815	94032	2	0
816	816	4	1
816	817	2	0
816	1285	1	0
816	2113	2	0
816	2597	2	0
816	2903	2	0
816	2904	2	0
816	3320	1	0
816	3326	1	0
816	3706	2	0
816	5257	2	1
816	5331	2	0
816	5912	2	1
816	6135	2	1
816	6258	1	0
816	6310	1	0
816	7068	1	0
816	7316	1	0
816	7529	1	0
816	10459	2	1
816	10933	2	1
816	11030	2	1
816	11332	2	1
816	23543	2	1
816	51367	2	1
816	54797	2	1
816	57213	2	1
816	57715	2	1
816	64754	1	0
816	65003	2	1
816	91056	2	1
816	91875	2	1
816	94032	2	0
816	140706	2	1
816	146664	2	1
816	284069	2	1
816	337972	2	1
816	337974	2	1
816	386678	2	1
817	817	3	1
817	921	2	0
817	1390	2	0
817	1540	1	0
817	1975	3	0
817	2281	2	1
817	2885	1	0
817	2904	2	0
817	3176	1	0
817	3320	1	0
817	3326	1	0
817	3460	1	0
817	4089	1	0
817	6191	1	0
817	6222	2	0
817	6262	1	0
817	6732	1	0
817	6772	2	0
817	7316	1	0
817	7431	2	0
817	8517	1	0
817	9513	2	1
817	9759	1	0
817	10126	2	1
817	10810	1	0
817	10963	3	0
